run_id,skew,row_bytes,cores,exec_mem,partitions,aqe,codec,rep,wall_seconds,actual_size_skew,actual_time_skew,aqe_read_coalesced,aqe_read_skewed,aqe_split_detected,aqe_updates,avg_write_mbps,cgroup_write_mbps,cgroup_written_bytes,cpu_ms_total,delta_ctxt,delta_pgpgout_kb,delta_psi_cpu_some_us,delta_psi_io_full_us,delta_psi_mem_full_us,dirty_bg_threshold_pages,dirty_threshold_pages,dropped_caches,error,fetch_wait_ms_total,gc_ms_max_task,gc_ms_total,input,io_cap_applied,io_cap_mbps,n_reduce_tasks,n_samples,n_tasks_total,peak_dirty_kb,peak_exec_mem_max,peak_nr_dirty_pages,peak_procs_blocked,peak_writeback_kb,peak_writeback_pages,record_skew,reduce_stage_id,remote_to_disk_total,run_dir,run_ms_total,shuffle_compress,skew_mode,smj_skew,spill_disk_all_stages,spill_disk_max_task,spill_disk_total,spill_mem_total,sr_bytes_max,sr_bytes_median,sr_records_max,sw_bytes_all_stages,tag,task_ms_max,task_ms_p50,task_ms_p90,task_ms_p99,task_ms_sum,total_written_bytes,vm_dirty_background_ratio,vm_dirty_ratio,workload
s3_byt20_rb256_c6_m1500m_p200_aqe0_sort_rep1,20.0,256,6,1500m,200,False,lz4,1,10.733,0,1.831981460023175,False,False,False,0,,,,33427,298291,744,57686,3446449,5,1594063,3192023,True,"Py4JJavaError: An error occurred while calling o84.save.
: org.apache.spark.SparkException: Job aborted due to stage failure: Task 44 in stage 1.0 failed 1 times, most recent failure: Lost task 44.0 in stage 1.0 (TID 45) (<executor-host> executor driver): scala.MatchError: java.lang.OutOfMemoryError: Java heap space (of class java.lang.OutOfMemoryError)
	at org.apache.spark.sql.execution.datasources.v2.FileDataSourceV2$.attachFilePath(FileDataSourceV2.scala:127)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:142)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:695)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:50)
	at scala.collection.Iterator$$anon$9.hasNext(Iterator.scala:583)
	at org.apache.spark.shuffle.sort.BypassMergeSortShuffleWriter.write(BypassMergeSortShuffleWriter.java:171)
	at org.apache.spark.shuffle.ShuffleWriteProcessor.write(ShuffleWriteProcessor.scala:57)
	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:111)
	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:54)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:171)
	at org.apache.spark.scheduler.Task.run(Task.scala:147)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$5(Executor.scala:647)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:80)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:77)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:99)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:650)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1583)

Driver stacktrace:
	at org.apache.spark.scheduler.DAGScheduler.$anonfun$abortStage$3(DAGScheduler.scala:2935)
	at scala.Option.getOrElse(Option.scala:201)
	at org.apache.spark.scheduler.DAGScheduler.$anonfun$abortStage$2(DAGScheduler.scala:2935)
	at org.apache.spark.scheduler.DAGScheduler.$anonfun$abortStage$2$adapted(DAGScheduler.scala:2927)
	at scala.collection.immutable.List.foreach(List.scala:334)
	at org.apache.spark.scheduler.DAGScheduler.abortStage(DAGScheduler.scala:2927)
	at org.apache.spark.scheduler.DAGScheduler.$anonfun$handleTaskSetFailed$1(DAGScheduler.scala:1295)
	at org.apache.spark.scheduler.DAGScheduler.$anonfun$handleTaskSetFailed$1$adapted(DAGScheduler.scala:1295)
	at scala.Option.foreach(Option.scala:437)
	at org.apache.spark.scheduler.DAGScheduler.handleTaskSetFailed(DAGScheduler.scala:1295)
	at org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.doOnReceive(DAGScheduler.scala:3207)
	at org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.onReceive(DAGScheduler.scala:3141)
	at org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.onReceive(DAGScheduler.scala:3130)
	at org.apache.spark.util.EventLoop$$anon$1.run(EventLoop.scala:50)
	at org.apache.spark.scheduler.DAGScheduler.runJob(DAGScheduler.scala:1009)
	at org.apache.spark.SparkContext.runJob(SparkContext.scala:2484)
	at org.apache.spark.sql.execution.datasources.v2.V2TableWriteExec.writeWithV2(WriteToDataSourceV2Exec.scala:424)
	at org.apache.spark.sql.execution.datasources.v2.V2TableWriteExec.writeWithV2$(WriteToDataSourceV2Exec.scala:397)
	at org.apache.spark.sql.execution.datasources.v2.OverwriteByExpressionExec.writeWithV2(WriteToDataSourceV2Exec.scala:255)
	at org.apache.spark.sql.execution.datasources.v2.V2ExistingTableWriteExec.run(WriteToDataSourceV2Exec.scala:360)
	at org.apache.spark.sql.execution.datasources.v2.V2ExistingTableWriteExec.run$(WriteToDataSourceV2Exec.scala:358)
	at org.apache.spark.sql.execution.datasources.v2.OverwriteByExpressionExec.run(WriteToDataSourceV2Exec.scala:255)
	at org.apache.spark.sql.execution.datasources.v2.V2CommandExec.result$lzycompute(V2CommandExec.scala:43)
	at org.apache.spark.sql.execution.datasources.v2.V2CommandExec.result(V2CommandExec.scala:43)
	at org.apache.spark.sql.execution.datasources.v2.V2CommandExec.executeCollect(V2CommandExec.scala:49)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$eagerlyExecuteCommands$2(QueryExecution.scala:155)
	at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$8(SQLExecution.scala:163)
	at org.apache.spark.sql.execution.SQLExecution$.withSessionTagsApplied(SQLExecution.scala:272)
	at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$7(SQLExecution.scala:125)
	at org.apache.spark.JobArtifactSet$.withActiveJobArtifactState(JobArtifactSet.scala:94)
	at org.apache.spark.sql.artifact.ArtifactManager.$anonfun$withResources$1(ArtifactManager.scala:112)
	at org.apache.spark.sql.artifact.ArtifactManager.withClassLoaderIfNeeded(ArtifactManager.scala:106)
	at org.apache.spark.sql.artifact.ArtifactManager.withResources(ArtifactManager.scala:111)
	at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$6(SQLExecution.scala:125)
	at org.apache.spark.sql.execution.SQLExecution$.withSQLConfPropagated(SQLExecution.scala:295)
	at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$1(SQLExecution.scala:124)
	at org.apache.spark.sql.SparkSession.withActive(SparkSession.scala:804)
	at org.apache.spark.sql.execution.SQLExecution$.withNewExecutionId0(SQLExecution.scala:78)
	at org.apache.spark.sql.execution.SQLExecution$.withNewExecutionId(SQLExecution.scala:237)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$eagerlyExecuteCommands$1(QueryExecution.scala:155)
	at org.apache.spark.sql.execution.QueryExecution$.withInternalError(QueryExecution.scala:654)
	at org.apache.spark.sql.execution.QueryExecution.org$apache$spark$sql$execution$QueryExecution$$eagerlyExecute$1(QueryExecution.scala:154)
	at org.apache.spark.sql.execution.QueryExecution$$anonfun$eagerlyExecuteCommands$3.applyOrElse(QueryExecution.scala:169)
	at org.apache.spark.sql.execution.QueryExecution$$anonfun$eagerlyExecuteCommands$3.applyOrElse(QueryExecution.scala:164)
	at org.apache.spark.sql.catalyst.trees.TreeNode.$anonfun$transformDownWithPruning$1(TreeNode.scala:470)
	at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:86)
	at org.apache.spark.sql.catalyst.trees.TreeNode.transformDownWithPruning(TreeNode.scala:470)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.org$apache$spark$sql$catalyst$plans$logical$AnalysisHelper$$super$transformDownWithPruning(LogicalPlan.scala:37)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.transformDownWithPruning(AnalysisHelper.scala:360)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.transformDownWithPruning$(AnalysisHelper.scala:356)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.transformDownWithPruning(LogicalPlan.scala:37)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.transformDownWithPruning(LogicalPlan.scala:37)
	at org.apache.spark.sql.catalyst.trees.TreeNode.transformDown(TreeNode.scala:446)
	at org.apache.spark.sql.execution.QueryExecution.eagerlyExecuteCommands(QueryExecution.scala:164)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$lazyCommandExecuted$1(QueryExecution.scala:126)
	at scala.util.Try$.apply(Try.scala:217)
	at org.apache.spark.util.Utils$.doTryWithCallerStacktrace(Utils.scala:1378)
	at org.apache.spark.util.Utils$.getTryWithCallerStacktrace(Utils.scala:1439)
	at org.apache.spark.util.LazyTry.get(LazyTry.scala:58)
	at org.apache.spark.sql.execution.QueryExecution.commandExecuted(QueryExecution.scala:131)
	at org.apache.spark.sql.execution.QueryExecution.assertCommandExecuted(QueryExecution.scala:192)
	at org.apache.spark.sql.classic.DataFrameWriter.runCommand(DataFrameWriter.scala:622)
	at org.apache.spark.sql.classic.DataFrameWriter.saveInternal(DataFrameWriter.scala:197)
	at org.apache.spark.sql.classic.DataFrameWriter.save(DataFrameWriter.scala:126)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:75)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:52)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at py4j.reflection.MethodInvoker.invoke(MethodInvoker.java:244)
	at py4j.reflection.ReflectionEngine.invoke(ReflectionEngine.java:374)
	at py4j.Gateway.invoke(Gateway.java:282)
	at py4j.commands.AbstractCommand.invokeMethod(AbstractCommand.java:132)
	at py4j.commands.CallCommand.execute(CallCommand.java:79)
	at py4j.ClientServerConnection.waitForCommands(ClientServerConnection.java:184)
	at py4j.ClientServerConnection.run(ClientServerConnection.java:108)
	at java.base/java.lang.Thread.run(Thread.java:1583)
	Suppressed: org.apache.spark.util.Utils$OriginalTryStackTraceException: Full stacktrace of original doTryWithCallerStacktrace caller
		at org.apache.spark.scheduler.DAGScheduler.$anonfun$abortStage$3(DAGScheduler.scala:2935)
		at scala.Option.getOrElse(Option.scala:201)
		at org.apache.spark.scheduler.DAGScheduler.$anonfun$abortStage$2(DAGScheduler.scala:2935)
		at org.apache.spark.scheduler.DAGScheduler.$anonfun$abortStage$2$adapted(DAGScheduler.scala:2927)
		at scala.collection.immutable.List.foreach(List.scala:334)
		at org.apache.spark.scheduler.DAGScheduler.abortStage(DAGScheduler.scala:2927)
		at org.apache.spark.scheduler.DAGScheduler.$anonfun$handleTaskSetFailed$1(DAGScheduler.scala:1295)
		at org.apache.spark.scheduler.DAGScheduler.$anonfun$handleTaskSetFailed$1$adapted(DAGScheduler.scala:1295)
		at scala.Option.foreach(Option.scala:437)
		at org.apache.spark.scheduler.DAGScheduler.handleTaskSetFailed(DAGScheduler.scala:1295)
		at org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.doOnReceive(DAGScheduler.scala:3207)
		at org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.onReceive(DAGScheduler.scala:3141)
		at org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.onReceive(DAGScheduler.scala:3130)
		at org.apache.spark.util.EventLoop$$anon$1.run(EventLoop.scala:50)
		at org.apache.spark.scheduler.DAGScheduler.runJob(DAGScheduler.scala:1009)
		at org.apache.spark.SparkContext.runJob(SparkContext.scala:2484)
		at org.apache.spark.sql.execution.datasources.v2.V2TableWriteExec.writeWithV2(WriteToDataSourceV2Exec.scala:424)
		at org.apache.spark.sql.execution.datasources.v2.V2TableWriteExec.writeWithV2$(WriteToDataSourceV2Exec.scala:397)
		at org.apache.spark.sql.execution.datasources.v2.OverwriteByExpressionExec.writeWithV2(WriteToDataSourceV2Exec.scala:255)
		at org.apache.spark.sql.execution.datasources.v2.V2ExistingTableWriteExec.run(WriteToDataSourceV2Exec.scala:360)
		at org.apache.spark.sql.execution.datasources.v2.V2ExistingTableWriteExec.run$(WriteToDataSourceV2Exec.scala:358)
		at org.apache.spark.sql.execution.datasources.v2.OverwriteByExpressionExec.run(WriteToDataSourceV2Exec.scala:255)
		at org.apache.spark.sql.execution.datasources.v2.V2CommandExec.result$lzycompute(V2CommandExec.scala:43)
		at org.apache.spark.sql.execution.datasources.v2.V2CommandExec.result(V2CommandExec.scala:43)
		at org.apache.spark.sql.execution.datasources.v2.V2CommandExec.executeCollect(V2CommandExec.scala:49)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$eagerlyExecuteCommands$2(QueryExecution.scala:155)
		at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$8(SQLExecution.scala:163)
		at org.apache.spark.sql.execution.SQLExecution$.withSessionTagsApplied(SQLExecution.scala:272)
		at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$7(SQLExecution.scala:125)
		at org.apache.spark.JobArtifactSet$.withActiveJobArtifactState(JobArtifactSet.scala:94)
		at org.apache.spark.sql.artifact.ArtifactManager.$anonfun$withResources$1(ArtifactManager.scala:112)
		at org.apache.spark.sql.artifact.ArtifactManager.withClassLoaderIfNeeded(ArtifactManager.scala:106)
		at org.apache.spark.sql.artifact.ArtifactManager.withResources(ArtifactManager.scala:111)
		at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$6(SQLExecution.scala:125)
		at org.apache.spark.sql.execution.SQLExecution$.withSQLConfPropagated(SQLExecution.scala:295)
		at org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId0$1(SQLExecution.scala:124)
		at org.apache.spark.sql.SparkSession.withActive(SparkSession.scala:804)
		at org.apache.spark.sql.execution.SQLExecution$.withNewExecutionId0(SQLExecution.scala:78)
		at org.apache.spark.sql.execution.SQLExecution$.withNewExecutionId(SQLExecution.scala:237)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$eagerlyExecuteCommands$1(QueryExecution.scala:155)
		at org.apache.spark.sql.execution.QueryExecution$.withInternalError(QueryExecution.scala:654)
		at org.apache.spark.sql.execution.QueryExecution.org$apache$spark$sql$execution$QueryExecution$$eagerlyExecute$1(QueryExecution.scala:154)
		at org.apache.spark.sql.execution.QueryExecution$$anonfun$eagerlyExecuteCommands$3.applyOrElse(QueryExecution.scala:169)
		at org.apache.spark.sql.execution.QueryExecution$$anonfun$eagerlyExecuteCommands$3.applyOrElse(QueryExecution.scala:164)
		at org.apache.spark.sql.catalyst.trees.TreeNode.$anonfun$transformDownWithPruning$1(TreeNode.scala:470)
		at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:86)
		at org.apache.spark.sql.catalyst.trees.TreeNode.transformDownWithPruning(TreeNode.scala:470)
		at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.org$apache$spark$sql$catalyst$plans$logical$AnalysisHelper$$super$transformDownWithPruning(LogicalPlan.scala:37)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.transformDownWithPruning(AnalysisHelper.scala:360)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.transformDownWithPruning$(AnalysisHelper.scala:356)
		at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.transformDownWithPruning(LogicalPlan.scala:37)
		at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.transformDownWithPruning(LogicalPlan.scala:37)
		at org.apache.spark.sql.catalyst.trees.TreeNode.transformDown(TreeNode.scala:446)
		at org.apache.spark.sql.execution.QueryExecution.eagerlyExecuteCommands(QueryExecution.scala:164)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$lazyCommandExecuted$1(QueryExecution.scala:126)
		at scala.util.Try$.apply(Try.scala:217)
		at org.apache.spark.util.Utils$.doTryWithCallerStacktrace(Utils.scala:1378)
		at org.apache.spark.util.LazyTry.tryT$lzycompute(LazyTry.scala:46)
		at org.apache.spark.util.LazyTry.tryT(LazyTry.scala:46)
		... 18 more
Caused by: scala.MatchError: java.lang.OutOfMemoryError: Java heap space (of class java.lang.OutOfMemoryError)
	at org.apache.spark.sql.execution.datasources.v2.FileDataSourceV2$.attachFilePath(FileDataSourceV2.scala:127)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:142)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:695)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:50)
	at scala.collection.Iterator$$anon$9.hasNext(Iterator.scala:583)
	at org.apache.spark.shuffle.sort.BypassMergeSortShuffleWriter.write(BypassMergeSortShuffleWriter.java:171)
	at org.apache.spark.shuffle.ShuffleWriteProcessor.write(ShuffleWriteProcessor.scala:57)
	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:111)
	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:54)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:171)
	at org.apache.spark.scheduler.Task.run(Task.scala:147)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$5(Executor.scala:647)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:80)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:77)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:99)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:650)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	... 1 more
",0,54,1138,/data/spark-skew-data/skew20_rb256_p200_g8,,0,49,79,50,4993680,0,1248420,3,0,0,1.0,1,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c6_m1500m_p200_aqe0_sort_rep1_a0dd08,44417,True,byte,False,0,0,0,0,0,0,0,4896353392,s3,1581,863,1535,1581,44872,4896353392,10,20,sort
s3_byt24_rb256_c1_m1500m_p200_aqe0_sort_rep0,24.0,256,1,1500m,200,False,lz4,0,117.86,23.530316135140502,44.81606765327695,False,False,False,0,,,,56846,538266,7945688,211020,8040315,0,1595867,3195637,True,,0,42,446,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,507,281,5093976,738197184,1273494,2,12764,3191,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c1_m1500m_p200_aqe0_sort_rep0_08e22e,57152,True,byte,False,570661949,570661949,570661949,671088320,857753273,36453113.0,3708507,8110924386,s3,10599,236.5,286,350,58255,8681586335,10,20,sort
s3_byt24_rb256_c1_m1500m_p200_aqe0_sort_rep1,24.0,256,1,1500m,200,False,lz4,1,112.843,23.530316135140502,45.776824034334766,False,False,False,0,,,,56376,574113,7942420,197468,7082825,0,1595130,3194160,True,,0,109,410,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,486,281,5541140,738197184,1385285,2,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c1_m1500m_p200_aqe0_sort_rep1_fc4078,56644,True,byte,False,570661949,570661949,570661949,671088320,857753273,36453113.0,3708507,8110924386,s3,10666,233.0,282,346,57720,8681586335,10,20,sort
s3_byt24_rb256_c2_m1500m_p200_aqe0_sort_rep0,24.0,256,2,1500m,200,False,lz4,0,64.352,23.530316135140502,40.83511777301927,False,False,False,0,,,,55888,502484,7930148,132939,7124637,0,1595914,3195730,True,,0,13,175,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,293,281,6193352,738196864,1548338,3,16020,4005,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c2_m1500m_p200_aqe0_sort_rep0_7a1c7d,56053,True,byte,False,285764422,285764422,285764422,335544000,857753273,36453113.0,3708507,8110924386,s3,9535,233.5,285,460,56851,8396688808,10,20,sort
s3_byt24_rb256_c2_m1500m_p200_aqe0_sort_rep1,24.0,256,2,1500m,200,False,lz4,1,65.072,23.530316135140502,40.13389121338912,False,False,False,0,,,,56208,551591,7931592,139483,7374139,0,1595369,3194640,True,,0,27,245,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,297,281,6211436,738196864,1552859,2,14308,3577,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c2_m1500m_p200_aqe0_sort_rep1_48ff3c,56457,True,byte,False,285764422,285764422,285764422,335544000,857753273,36453113.0,3708507,8110924386,s3,9592,239.0,287,470,57260,8396688808,10,20,sort
s3_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep0,24.0,256,4,1500m,200,False,lz4,0,41.291,23.530316135140502,47.469565217391306,False,False,False,0,,,,57259,461812,4277664,100663,4812656,1,1594168,3192235,True,,0,9,94,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,200,281,6067916,746584816,1516979,4,15936,3984,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep0_fae190,57503,True,byte,False,720535176,720535176,720535176,847247792,857753273,36453113.0,3708507,8110924386,s3,10918,230.0,284,527,58264,8831459562,10,20,sort
s3_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep1,24.0,256,4,1500m,200,False,lz4,1,41.198,23.530316135140502,47.877729257641924,False,False,False,0,,,,56812,481663,4705588,101137,5003541,1,1594327,3192553,True,,0,9,90,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,201,281,6076828,746584816,1519207,4,13908,3477,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep1_f915c8,57040,True,byte,False,720535176,720535176,720535176,847247792,857753273,36453113.0,3708507,8110924386,s3,10964,229.0,278,527,57792,8831459562,10,20,sort
s3_byt24_rb256_c6_m1500m_p200_aqe0_sort_rep0,24.0,256,6,1500m,200,False,lz4,0,34.011,23.530316135140502,44.56198347107438,False,False,False,0,,,,60468,469550,5773044,96899,4970007,1,1593387,3190671,True,,0,9,146,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,173,281,6120848,750777808,1530209,6,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c6_m1500m_p200_aqe0_sort_rep0_6d699d,60899,True,byte,False,670570819,670570819,670570819,788526144,857753273,36453113.0,3708507,8110924386,s3,10784,242.0,303,655,61714,8781495205,10,20,sort
s3_byt24_rb256_c6_m1500m_p200_aqe0_sort_rep1,24.0,256,6,1500m,200,False,lz4,1,35.048,23.530316135140502,43.55428571428571,False,False,False,0,,,,64617,479846,2571448,97937,4530116,2,1579146,3162153,True,,0,18,206,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,177,281,6019108,750777808,1504777,6,11264,2816,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt24_rb256_c6_m1500m_p200_aqe0_sort_rep1_f9bc81,65138,True,byte,False,670570819,670570819,670570819,788526144,857753273,36453113.0,3708507,8110924386,s3,11433,262.5,319,667,65947,8781495205,10,20,sort
s3_byt32_rb256_c1_m1500m_p200_aqe0_sort_rep0,32.0,256,1,1500m,200,False,lz4,0,116.625,31.41023642623436,58.92920353982301,False,False,False,0,,,,57386,540275,7937176,222744,7916494,0,1595706,3195313,True,,0,32,417,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,503,282,5110320,738197184,1277580,2,14032,3508,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt32_rb256_c1_m1500m_p200_aqe0_sort_rep0_e7bf09,57628,True,byte,False,570644232,570644232,570644232,671088320,1105113761,35183236.0,4778687,8107163797,s3,13318,226.0,273,321,58808,8677808029,10,20,sort
s3_byt32_rb256_c1_m1500m_p200_aqe0_sort_rep1,32.0,256,1,1500m,200,False,lz4,1,117.069,31.41023642623436,63.78329571106095,False,False,False,0,,,,57495,546384,7942628,212458,8270370,0,1595589,3195081,True,,0,110,238,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,503,282,5180260,738197184,1295065,1,12652,2655,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt32_rb256_c1_m1500m_p200_aqe0_sort_rep1_f864d4,57643,True,byte,False,570644232,570644232,570644232,671088320,1105113761,35183236.0,4778687,8107163797,s3,14128,221.5,268,340,58506,8677808029,10,20,sort
s3_byt32_rb256_c2_m1500m_p200_aqe0_sort_rep0,32.0,256,2,1500m,200,False,lz4,0,68.444,31.41023642623436,70.18779342723005,False,False,False,0,,,,56936,563188,7931792,137526,7128306,0,1595004,3193909,True,,0,152,375,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,309,282,6175708,738196864,1543927,3,16476,4119,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt32_rb256_c2_m1500m_p200_aqe0_sort_rep0_d16aaa,57274,True,byte,False,856029174,856029174,856029174,1006632000,1105113761,35183236.0,4778687,8107163797,s3,14950,213.0,265,426,58090,8963192971,10,20,sort
s3_byt32_rb256_c2_m1500m_p200_aqe0_sort_rep1,32.0,256,2,1500m,200,False,lz4,1,69.105,31.41023642623436,64.65065502183405,False,False,False,0,,,,59382,565767,7932476,132373,6423421,0,1595239,3194379,True,,0,228,759,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,313,282,6210636,738196864,1552659,3,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt32_rb256_c2_m1500m_p200_aqe0_sort_rep1_8162d9,60125,True,byte,False,856029174,856029174,856029174,1006632000,1105113761,35183236.0,4778687,8107163797,s3,14805,229.0,278,440,61092,8963192971,10,20,sort
